source	target	source_genesymbol	target_genesymbol	is_directed	is_stimulation	is_inhibition	consensus_direction	consensus_stimulation	consensus_inhibition	dorothea_level
Q9H334	Q8NDY6	FOXP1	BHLHE23	True	False	False	False	False	False	D
Q9H334	Q9H694	FOXP1	BICC1	True	False	False	False	False	False	C
Q9H334	Q6ZP65	FOXP1	BICDL1	True	False	False	False	False	False	D
Q9H334	A1A5D9	FOXP1	BICDL2	True	False	False	False	False	False	C
Q9H334	Q9NZM4	FOXP1	BICRA	True	False	False	False	False	False	D
Q9H334	Q9UBW5	FOXP1	BIN2	True	False	False	False	False	False	D
Q9H334	Q9NQY0	FOXP1	BIN3	True	False	False	False	False	False	D
Q9H334	Q9NR09	FOXP1	BIRC6	True	False	False	False	False	False	B
Q9H334	P51451	FOXP1	BLK	True	False	False	False	False	False	D
Q9H334	Q9NUP1	FOXP1	BLOC1S4	True	False	False	False	False	False	D
Q9H334	Q96MC5	FOXP1	BMERB1	True	False	False	False	False	False	D
Q9H334	Q96LC9	FOXP1	BMF	True	False	False	False	False	False	D
Q9H334	P18075	FOXP1	BMP7	True	False	False	False	False	False	D
Q9H334	Q13873	FOXP1	BMPR2	True	False	False	False	False	False	D
Q9H334	Q14692	FOXP1	BMS1	True	False	False	False	False	False	D
Q9H334	Q6ZN30	FOXP1	BNC2	True	False	False	False	False	False	B
Q9H334	Q12981	FOXP1	BNIP1	True	False	False	False	False	False	D
Q9H334	Q12982	FOXP1	BNIP2	True	False	False	False	False	False	D
Q9H334	Q12983	FOXP1	BNIP3	True	False	False	False	False	False	D
Q9H334	Q9BWV1	FOXP1	BOC	True	False	False	False	False	False	D
Q9H334	Q8NFC6	FOXP1	BOD1L1	True	False	False	False	False	False	D
Q9H334	Q9Y3E2	FOXP1	BOLA1	True	False	False	False	False	False	D
Q9H334	Q96GS4	FOXP1	BORCS6	True	False	False	False	False	False	D
Q9H334	P17213	FOXP1	BPI	True	False	False	False	False	False	D
Q9H334	Q12830	FOXP1	BPTF	True	False	False	False	False	False	D
Q9H334	Q15059	FOXP1	BRD3	True	False	False	False	False	False	D
Q9H334	O60477	FOXP1	BRINP1	True	False	False	False	False	False	C
Q9H334	Q9HCU9	FOXP1	BRMS1	True	False	False	False	False	False	D
Q9H334	Q5VW32	FOXP1	BROX	True	False	False	False	False	False	D
Q9H334	Q96G97	FOXP1	BSCL2	True	False	False	False	False	False	D
Q9H334	Q8WZ55	FOXP1	BSND	True	False	False	False	False	False	D
Q9H334	Q075Z2	FOXP1	BSPH1	True	False	False	False	False	False	D
Q9H334	Q10589	FOXP1	BST2	True	False	False	False	False	False	D
Q9H334	Q9H0C5	FOXP1	BTBD1	True	False	False	False	False	False	D
Q9H334	Q5XKL5	FOXP1	BTBD8	True	False	False	False	False	False	C
Q9H334	P62324	FOXP1	BTG1	True	False	False	False	False	False	D
Q9H334	Q9Y297	FOXP1	BTRC	True	False	False	False	False	False	D
Q9H334	Q9H5F2	FOXP1	CFAP68	True	False	False	False	False	False	D
Q9H334	O00193	FOXP1	SMAP	True	False	False	False	False	False	D
Q9H334	Q99622	FOXP1	C12orf57	True	False	False	False	False	False	D
Q9H334	Q69YU5	FOXP1	UQCC6	True	False	False	False	False	False	D
Q9H334	Q8TAD7	FOXP1	OCC1	True	False	False	False	False	False	D
Q9H334	Q8N812	FOXP1	C12orf76	True	False	False	False	False	False	D
Q9H334	Q9NPU4	FOXP1	C14orf132	True	False	False	False	False	False	D
Q9H334	Q9H972	FOXP1	C14orf93	True	False	False	False	False	False	D
Q9H334	Q9C002	FOXP1	NMES1	True	False	False	False	False	False	D
Q9H334	A6NNL5	FOXP1	C15orf61	True	False	False	False	False	False	D
Q9H334	Q8WTQ4	FOXP1	C16orf78	True	False	False	False	False	False	D
Q9H334	Q7Z2V1	FOXP1	C16orf82	True	False	False	False	False	False	D
Q9H334	Q6PH81	FOXP1	C16orf87	True	False	False	False	False	False	D
Q9H334	Q8WW18	FOXP1	C17orf50	True	False	False	False	False	False	D
Q9H334	Q0P5P2	FOXP1	C17orf67	True	False	False	False	False	False	D
Q9H334	Q9HAS0	FOXP1	C17orf75	True	False	False	False	False	False	D
Q9H334	Q8TCD1	FOXP1	C18orf32	True	False	False	False	False	False	D
Q9H334	Q8IYD9	FOXP1	LAS2	True	False	False	False	False	False	C
Q9H334	Q9NSK7	FOXP1	C19orf12	True	False	False	False	False	False	D
Q9H334	Q9NS00	FOXP1	C1GALT1	True	False	False	False	False	False	D
Q9H334	Q96HA4	FOXP1	C1orf159	True	False	False	False	False	False	D
Q9H334	Q8IYL3	FOXP1	C1orf174	True	False	False	False	False	False	D
Q9H334	Q9H246	FOXP1	C1orf21	True	False	False	False	False	False	D
Q9H334	Q9BU76	FOXP1	MMTAG2	True	False	False	False	False	False	D
Q9H334	Q8N0U7	FOXP1	C1orf87	True	False	False	False	False	False	D
Q9H334	Q9BXJ2	FOXP1	C1QTNF7	True	False	False	False	False	False	C
Q9H334	B2RNN3	FOXP1	C1QTNF9B	True	False	False	False	False	False	D
Q9H334	P06681	FOXP1	C2	True	False	False	False	False	False	D
Q9H334	Q8NBC4	FOXP1	C20orf203	True	False	False	False	False	False	D
Q9H334	Q9NUD7	FOXP1	C20orf96	True	False	False	False	False	False	D
Q9H334	Q17RA5	FOXP1	EPCIP-AS1	True	False	False	False	False	False	D
Q9H334	Q9NWW7	FOXP1	C2orf42	True	False	False	False	False	False	D
Q9H334	Q96LR7	FOXP1	CIMIP5	True	False	False	False	False	False	D
Q9H334	Q8N1A6	FOXP1	C4orf33	True	False	False	False	False	False	D
Q9H334	Q8NC54	FOXP1	KCT2	True	False	False	False	False	False	D
Q9H334	Q2M2E5	FOXP1	LINC03122	True	False	False	False	False	False	D
Q9H334	Q5I0X4	FOXP1	PEX39	True	False	False	False	False	False	D
Q9H334	Q9GZU0	FOXP1	C6orf62	True	False	False	False	False	False	D
Q9H334	Q9BPX7	FOXP1	C7orf25	True	False	False	False	False	False	D
Q9H334	Q96N11	FOXP1	INTS15	True	False	False	False	False	False	D
Q9H334	Q9BRJ6	FOXP1	CHLSN	True	False	False	False	False	False	D
Q9H334	Q6ZTY9	FOXP1	LINC02902	True	False	False	False	False	False	D
Q9H334	Q6ZUL3	FOXP1	LINC03042	True	False	False	False	False	False	D
Q9H334	Q8NAJ2	FOXP1	LINC02913	True	False	False	False	False	False	D
Q9H334	Q8NCR6	FOXP1	SPMIP6	True	False	False	False	False	False	D
Q9H334	Q8IXQ3	FOXP1	C9orf40	True	False	False	False	False	False	D
Q9H334	Q8TAL5	FOXP1	C9orf43	True	False	False	False	False	False	D
Q9H334	Q96LT7	FOXP1	C9orf72	True	False	False	False	False	False	D
Q9H334	Q9NS85	FOXP1	CA10	True	False	False	False	False	False	D
Q9H334	O75493	FOXP1	CA11	True	False	False	False	False	False	D
Q9H334	Q9H8G2	FOXP1	CAAP1	True	False	False	False	False	False	D
Q9H334	Q9Y376	FOXP1	CAB39	True	False	False	False	False	False	B
Q9H334	Q9H9S4	FOXP1	CAB39L	True	False	False	False	False	False	D
Q9H334	Q8IVU9	FOXP1	CABCOCO1	True	False	False	False	False	False	D
Q9H334	Q9Y6J0	FOXP1	CABIN1	True	False	False	False	False	False	D
Q9H334	Q8TDN4	FOXP1	CABLES1	True	False	False	False	False	False	C
Q9H334	Q13936	FOXP1	CACNA1C	True	False	False	False	False	False	D
Q9H334	P54289	FOXP1	CACNA2D1	True	False	False	False	False	False	D
Q9H334	Q8IZS8	FOXP1	CACNA2D3	True	False	False	False	False	False	B
Q9H334	P54284	FOXP1	CACNB3	True	False	False	False	False	False	D
Q9H334	Q86Y37	FOXP1	CACUL1	True	False	False	False	False	False	D
Q9H334	Q9BY67	FOXP1	CADM1	True	False	False	False	False	False	B
Q9H334	Q8N126	FOXP1	CADM3	True	False	False	False	False	False	D
Q9H334	Q86UW7	FOXP1	CADPS2	True	False	False	False	False	False	D
Q9H334	Q9P1Z2	FOXP1	CALCOCO1	True	False	False	False	False	False	D
Q9H334	Q9Y6Y1	FOXP1	CAMTA1	True	False	False	False	False	False	D
Q9H334	Q05682	FOXP1	CALD1	True	False	False	False	False	False	C
Q9H334	P0DP23	FOXP1	CALM1	True	False	False	False	False	False	D
Q9H334	P0DP25	FOXP1	CALM3	True	False	False	False	False	False	D
Q9H334	Q9BXU9	FOXP1	CALN1	True	False	False	False	False	False	D
Q9H334	Q9NYX4	FOXP1	CALY	True	False	False	False	False	False	D
Q9H334	Q8IU85	FOXP1	CAMK1D	True	False	False	False	False	False	D
Q9H334	Q13557	FOXP1	CAMK2D	True	False	False	False	False	False	B
Q9H334	Q7Z624	FOXP1	CAMKMT	True	False	False	False	False	False	D
Q9H334	P49069	FOXP1	CAMLG	True	False	False	False	False	False	D
Q9H334	O94983	FOXP1	CAMTA2	True	False	False	False	False	False	D
Q9H334	Q6MZZ7	FOXP1	CAPN13	True	False	False	False	False	False	C
Q9H334	O15484	FOXP1	CAPN5	True	False	False	False	False	False	D
Q9H334	P04632	FOXP1	CAPNS1	True	False	False	False	False	False	D
Q9H334	Q14444	FOXP1	CAPRIN1	True	False	False	False	False	False	D
Q9H334	Q9H257	FOXP1	CARD9	True	False	False	False	False	False	D
Q9H334	Q86X55	FOXP1	CARM1	True	False	False	False	False	False	D
Q9H334	Q5VZK9	FOXP1	CARMIL1	True	False	False	False	False	False	D
Q9H334	P42575	FOXP1	CASP2	True	False	False	False	False	False	D
Q9H334	P42574	FOXP1	CASP3	True	False	False	False	False	False	D
Q9H334	A6NHX0	FOXP1	CASTOR2	True	False	False	False	False	False	D
Q9H334	Q8NAP1	FOXP1	CASTOR3P	True	False	False	False	False	False	D
Q9H334	Q86V15	FOXP1	CASZ1	True	False	False	False	False	False	B
Q9H334	Q6ZRH7	FOXP1	CATSPERG	True	False	False	False	False	False	D
Q9H334	Q03135	FOXP1	CAV1	True	False	False	False	False	False	D
Q9H334	O43439	FOXP1	CBFA2T2	True	False	False	False	False	False	D
Q9H334	Q13191	FOXP1	CBLB	True	False	False	False	False	False	C
Q9H334	Q75N03	FOXP1	CBLL1	True	False	False	False	False	False	D
Q9H334	Q8N4T8	FOXP1	CBR4	True	False	False	False	False	False	C
Q9H334	Q9BRT8	FOXP1	ZNG1A	True	False	False	False	False	False	D
Q9H334	Q5RIA9	FOXP1	ZNG1E	True	False	False	False	False	False	D
Q9H334	Q4V339	FOXP1	ZNG1F	True	False	False	False	False	False	D
Q9H334	P45973	FOXP1	CBX5	True	False	False	False	False	False	D
Q9H334	O95503	FOXP1	CBX6	True	False	False	False	False	False	D
Q9H334	O95931	FOXP1	CBX7	True	False	False	False	False	False	D
Q9H334	Q8N163	FOXP1	CCAR2	True	False	False	False	False	False	D
Q9H334	Q6UXH8	FOXP1	CCBE1	True	False	False	False	False	False	D
Q9H334	Q8WV48	FOXP1	CCDC107	True	False	False	False	False	False	D
Q9H334	Q8TBZ0	FOXP1	CCDC110	True	False	False	False	False	False	D
Q9H334	Q8IWD4	FOXP1	CCDC117	True	False	False	False	False	False	D
Q9H334	Q6PK04	FOXP1	CCDC137	True	False	False	False	False	False	D
Q9H334	Q8IYA2	FOXP1	CCDC144CP	True	False	False	False	False	False	D
Q9H334	Q9P0B6	FOXP1	CCDC167	True	False	False	False	False	False	D
Q9H334	Q96LX7	FOXP1	CCDC17	True	False	False	False	False	False	D
Q9H334	Q6PII3	FOXP1	CCDC174	True	False	False	False	False	False	D
Q9H334	Q5T9S5	FOXP1	CCDC18	True	False	False	False	False	False	D
Q9H334	Q9P1Z9	FOXP1	CCDC180	True	False	False	False	False	False	D
Q9H334	A0A1B0GVQ3	FOXP1	CCDC200	True	False	False	False	False	False	D
Q9H334	Q96ER9	FOXP1	CCDC51	True	False	False	False	False	False	D
Q9H334	Q2TAC2	FOXP1	CCDC57	True	False	False	False	False	False	D
Q9H334	Q16204	FOXP1	CCDC6	True	False	False	False	False	False	D
Q9H334	Q8IWF9	FOXP1	CCDC83	True	False	False	False	False	False	D
Q9H334	Q9H6F5	FOXP1	CCDC86	True	False	False	False	False	False	D
Q9H334	Q3V6T2	FOXP1	CCDC88A	True	False	False	False	False	False	C
Q9H334	Q96F63	FOXP1	CCDC97	True	False	False	False	False	False	D
Q9H334	Q9NUG4	FOXP1	CCM2L	True	False	False	False	False	False	D
Q9H334	O00622	FOXP1	CCN1	True	False	False	False	False	False	D
Q9H334	P20248	FOXP1	CCNA2	True	False	False	False	False	False	D
Q9H334	O95273	FOXP1	CCNDBP1	True	False	False	False	False	False	D
Q9H334	Q16589	FOXP1	CCNG2	True	False	False	False	False	False	D
Q9H334	P51946	FOXP1	CCNH	True	False	False	False	False	False	C
Q9H334	Q9UK58	FOXP1	CCNL1	True	False	False	False	False	False	D
Q9H334	O60563	FOXP1	CCNT1	True	False	False	False	False	False	D
Q9H334	O60583	FOXP1	CCNT2	True	False	False	False	False	False	D
Q9H334	Q8ND76	FOXP1	CCNY	True	False	False	False	False	False	D
Q9H334	P32248	FOXP1	CCR7	True	False	False	False	False	False	D
Q9H334	Q6YHK3	FOXP1	CD109	True	False	False	False	False	False	D
Q9H334	Q9HCU0	FOXP1	CD248	True	False	False	False	False	False	D
Q9H334	P28906	FOXP1	CD34	True	False	False	False	False	False	D
Q9H334	P25942	FOXP1	CD40	True	False	False	False	False	False	D
Q9H334	O43866	FOXP1	CD5L	True	False	False	False	False	False	C
Q9H334	P21854	FOXP1	CD72	True	False	False	False	False	False	D
Q9H334	O75794	FOXP1	CDC123	True	False	False	False	False	False	D
Q9H334	Q7L3B6	FOXP1	CDC37L1	True	False	False	False	False	False	D
Q9H334	O14613	FOXP1	CDC42EP2	True	False	False	False	False	False	D
Q9H334	Q9UKI2	FOXP1	CDC42EP3	True	False	False	False	False	False	D
Q9H334	Q9NRR3	FOXP1	CDC42SE2	True	False	False	False	False	False	D
Q9H334	Q69YH5	FOXP1	CDCA2	True	False	False	False	False	False	D
Q9H334	Q96GN5	FOXP1	CDCA7L	True	False	False	False	False	False	D
Q9H334	Q13634	FOXP1	CDH18	True	False	False	False	False	False	D
Q9H334	P55283	FOXP1	CDH4	True	False	False	False	False	False	D
Q9H334	O14735	FOXP1	CDIPT	True	False	False	False	False	False	D
Q9H334	Q9UQ88	FOXP1	CDK11A	True	False	False	False	False	False	D
Q9H334	Q14004	FOXP1	CDK13	True	False	False	False	False	False	D
Q9H334	O94921	FOXP1	CDK14	True	False	False	False	False	False	D
Q9H334	Q00537	FOXP1	CDK17	True	False	False	False	False	False	D
Q9H334	O75956	FOXP1	CDK2AP2	True	False	False	False	False	False	D
Q9H334	Q5VV42	FOXP1	CDKAL1	True	False	False	False	False	False	D
Q9H334	Q00532	FOXP1	CDKL1	True	False	False	False	False	False	D
Q9H334	Q8IVW4	FOXP1	CDKL3	True	False	False	False	False	False	D
Q9H334	Q96HQ2	FOXP1	CDKN2AIPNL	True	False	False	False	False	False	D
Q9H334	P42772	FOXP1	CDKN2B	True	False	False	False	False	False	D
Q9H334	P55273	FOXP1	CDKN2D	True	False	False	False	False	False	D
Q9H334	Q92879	FOXP1	CELF1	True	False	False	False	False	False	D
Q9H334	Q9BZC1	FOXP1	CELF4	True	False	False	False	False	False	D
Q9H334	Q9NYQ6	FOXP1	CELSR1	True	False	False	False	False	False	D
Q9H334	Q9HCU4	FOXP1	CELSR2	True	False	False	False	False	False	D
Q9H334	Q8WUJ3	FOXP1	CEMIP	True	False	False	False	False	False	D
Q9H334	Q9UHN6	FOXP1	CEMIP2	True	False	False	False	False	False	D
Q9H334	Q86UT8	FOXP1	CENATAC	True	False	False	False	False	False	D
Q9H334	P49454	FOXP1	CENPF	True	False	False	False	False	False	D
Q9H334	Q9HC77	FOXP1	CPAP	True	False	False	False	False	False	D
Q9H334	Q9NSP4	FOXP1	CENPM	True	False	False	False	False	False	D
Q9H334	Q71F23	FOXP1	CENPU	True	False	False	False	False	False	D
Q9H334	Q7Z7K6	FOXP1	CENPV	True	False	False	False	False	False	D
Q9H334	Q8N8E3	FOXP1	CEP112	True	False	False	False	False	False	B
Q9H334	Q8N960	FOXP1	CEP120	True	False	False	False	False	False	D
Q9H334	Q66GS9	FOXP1	CEP135	True	False	False	False	False	False	C
Q9H334	Q9UPV0	FOXP1	CEP164	True	False	False	False	False	False	D
Q9H334	Q5SW79	FOXP1	CEP170	True	False	False	False	False	False	D
Q9H334	Q8TEP8	FOXP1	CEP192	True	False	False	False	False	False	C
Q9H334	O15078	FOXP1	CEP290	True	False	False	False	False	False	C
Q9H334	Q5VT06	FOXP1	CEP350	True	False	False	False	False	False	D
Q9H334	O95684	FOXP1	CEP43	True	False	False	False	False	False	D
Q9H334	Q53EZ4	FOXP1	CEP55	True	False	False	False	False	False	D
Q9H334	Q96MT8	FOXP1	CEP63	True	False	False	False	False	False	D
Q9H334	Q96GE4	FOXP1	CEP95	True	False	False	False	False	False	D
Q9H334	Q5T4B2	FOXP1	CERCAM	True	False	False	False	False	False	D
Q9H334	Q8N5B7	FOXP1	CERS5	True	False	False	False	False	False	D
Q9H334	O43822	FOXP1	CFAP410	True	False	False	False	False	False	D
Q9H334	Q9UL16	FOXP1	CFAP45	True	False	False	False	False	False	D
Q9H334	Q8IYW2	FOXP1	CFAP46	True	False	False	False	False	False	D
Q9H334	P23528	FOXP1	CFL1	True	False	False	False	False	False	D
Q9H334	Q9Y281	FOXP1	CFL2	True	False	False	False	False	False	D
Q9H334	Q96JM3	FOXP1	CHAMP1	True	False	False	False	False	False	D
Q9H334	O14647	FOXP1	CHD2	True	False	False	False	False	False	B
Q9H334	Q9P2D1	FOXP1	CHD7	True	False	False	False	False	False	D
Q9H334	Q3L8U1	FOXP1	CHD9	True	False	False	False	False	False	B
Q9H334	Q96EP1	FOXP1	CHFR	True	False	False	False	False	False	C
Q9H334	Q9UKJ5	FOXP1	CHIC2	True	False	False	False	False	False	D
Q9H334	Q9Y3E7	FOXP1	CHMP3	True	False	False	False	False	False	D
Q9H334	Q9H444	FOXP1	CHMP4B	True	False	False	False	False	False	D
Q9H334	P15882	FOXP1	CHN1	True	False	False	False	False	False	B
Q9H334	P52757	FOXP1	CHN2	True	False	False	False	False	False	B
Q9H334	Q494W8	FOXP1	CHRFAM7A	True	False	False	False	False	False	D
Q9H334	P02708	FOXP1	CHRNA1	True	False	False	False	False	False	D
Q9H334	P43681	FOXP1	CHRNA4	True	False	False	False	False	False	D
Q9H334	P36544	FOXP1	CHRNA7	True	False	False	False	False	False	D
Q9H334	Q05901	FOXP1	CHRNB3	True	False	False	False	False	False	D
Q9H334	Q9NPF2	FOXP1	CHST11	True	False	False	False	False	False	D
Q9H334	Q9GZS9	FOXP1	CHST5	True	False	False	False	False	False	D
Q9H334	Q9H2A9	FOXP1	CHST8	True	False	False	False	False	False	D
Q9H334	Q70JA7	FOXP1	CHSY3	True	False	False	False	False	False	D
Q9H334	Q99828	FOXP1	CIB1	True	False	False	False	False	False	D
Q9H334	P33076	FOXP1	CIITA	True	False	False	False	False	False	D
Q9H334	Q9C0C6	FOXP1	CIPC	True	False	False	False	False	False	D
Q9H334	O14578	FOXP1	CIT	True	False	False	False	False	False	D
Q9H334	Q99967	FOXP1	CITED2	True	False	False	False	False	False	D
Q9H334	Q9ULV3	FOXP1	CIZ1	True	False	False	False	False	False	D
Q9H334	Q8WWK9	FOXP1	CKAP2	True	False	False	False	False	False	D
Q9H334	Q14008	FOXP1	CKAP5	True	False	False	False	False	False	C
Q9H334	P12532	FOXP1	CKMT1A	True	False	False	False	False	False	D
Q9H334	Q7Z460	FOXP1	CLASP1	True	False	False	False	False	False	D
Q9H334	O75122	FOXP1	CLASP2	True	False	False	False	False	False	B
Q9H334	Q9UBD9	FOXP1	CLCF1	True	False	False	False	False	False	D
Q9H334	P51790	FOXP1	CLCN3	True	False	False	False	False	False	D
Q9H334	P51801	FOXP1	CLCNKB	True	False	False	False	False	False	D
Q9H334	O75508	FOXP1	CLDN11	True	False	False	False	False	False	D
Q9H334	O95500	FOXP1	CLDN14	True	False	False	False	False	False	D
Q9H334	P56747	FOXP1	CLDN6	True	False	False	False	False	False	D
Q9H334	O95484	FOXP1	CLDN9	True	False	False	False	False	False	D
Q9H334	Q2KHT3	FOXP1	CLEC16A	True	False	False	False	False	False	D
Q9H334	O75596	FOXP1	CLEC3A	True	False	False	False	False	False	D
Q9H334	P05452	FOXP1	CLEC3B	True	False	False	False	False	False	D
Q9H334	Q9Y696	FOXP1	CLIC4	True	False	False	False	False	False	D
Q9H334	Q96NY7	FOXP1	CLIC6	True	False	False	False	False	False	D
Q9H334	P49760	FOXP1	CLK2	True	False	False	False	False	False	D
Q9H334	P49761	FOXP1	CLK3	True	False	False	False	False	False	D
Q9H334	Q92989	FOXP1	CLP1	True	False	False	False	False	False	D
Q9H334	P09497	FOXP1	CLTB	True	False	False	False	False	False	D
Q9H334	Q00610	FOXP1	CLTC	True	False	False	False	False	False	D
Q9H334	P10909	FOXP1	CLU	True	False	False	False	False	False	D
Q9H334	Q96AJ1	FOXP1	CLUAP1	True	False	False	False	False	False	C
Q9H334	Q8N0X4	FOXP1	CLYBL	True	False	False	False	False	False	D
Q9H334	P23946	FOXP1	CMA1	True	False	False	False	False	False	D
Q9H334	Q8IY22	FOXP1	CMIP	True	False	False	False	False	False	D
Q9H334	Q8IZR5	FOXP1	CMTM4	True	False	False	False	False	False	D
Q9H334	Q96FZ5	FOXP1	CMTM7	True	False	False	False	False	False	D
Q9H334	Q8IYT2	FOXP1	CMTR2	True	False	False	False	False	False	C
Q9H334	Q8IV77	FOXP1	CNGA4	True	False	False	False	False	False	D
Q9H334	O75829	FOXP1	CNMD	True	False	False	False	False	False	D
Q9H334	A5YKK6	FOXP1	CNOT1	True	False	False	False	False	False	D
Q9H334	Q9UKZ1	FOXP1	CNOT11	True	False	False	False	False	False	D
Q9H334	Q9NZN8	FOXP1	CNOT2	True	False	False	False	False	False	D
Q9H334	O95628	FOXP1	CNOT4	True	False	False	False	False	False	D
Q9H334	Q9UFF9	FOXP1	CNOT8	True	False	False	False	False	False	D
Q9H334	Q8IWV2	FOXP1	CNTN4	True	False	False	False	False	False	D
Q9H334	Q7Z7A1	FOXP1	CNTRL	True	False	False	False	False	False	D
Q9H334	Q9GZY4	FOXP1	COA1	True	False	False	False	False	False	D
Q9H334	O75128	FOXP1	COBL	True	False	False	False	False	False	D
Q9H334	Q53SF7	FOXP1	COBLL1	True	False	False	False	False	False	D
Q9H334	Q14746	FOXP1	COG2	True	False	False	False	False	False	D
Q9H334	Q96JB2	FOXP1	COG3	True	False	False	False	False	False	D
Q9H334	P83436	FOXP1	COG7	True	False	False	False	False	False	D
Q9H334	Q05707	FOXP1	COL14A1	True	False	False	False	False	False	D
Q9H334	P02452	FOXP1	COL1A1	True	False	False	False	False	False	D
Q9H334	Q8NFW1	FOXP1	COL22A1	True	False	False	False	False	False	D
Q9H334	Q86Y22	FOXP1	COL23A1	True	False	False	False	False	False	D
Q9H334	Q8IZC6	FOXP1	COL27A1	True	False	False	False	False	False	D
Q9H334	P08572	FOXP1	COL4A2	True	False	False	False	False	False	D
Q9H334	P29400	FOXP1	COL4A5	True	False	False	False	False	False	D
Q9H334	Q14055	FOXP1	COL9A2	True	False	False	False	False	False	D
Q9H334	Q86VU5	FOXP1	COMTD1	True	False	False	False	False	False	D
Q9H334	P53621	FOXP1	COPA	True	False	False	False	False	False	D
Q9H334	Q9BT78	FOXP1	COPS4	True	False	False	False	False	False	D
Q9H334	Q9P299	FOXP1	COPZ2	True	False	False	False	False	False	D
Q9H334	Q9H8M1	FOXP1	COQ10B	True	False	False	False	False	False	D
Q9H334	Q5HYK3	FOXP1	COQ5	True	False	False	False	False	False	D
Q9H334	Q99807	FOXP1	COQ7	True	False	False	False	False	False	D
Q9H334	Q9ULV4	FOXP1	CORO1C	True	False	False	False	False	False	D
Q9H334	Q96I36	FOXP1	COX14	True	False	False	False	False	False	D
Q9H334	Q5RI15	FOXP1	COX20	True	False	False	False	False	False	D
Q9H334	P10606	FOXP1	COX5B	True	False	False	False	False	False	D
Q9H334	P12074	FOXP1	COX6A1	True	False	False	False	False	False	D
Q9H334	P48052	FOXP1	CPA2	True	False	False	False	False	False	D
Q9H334	P16870	FOXP1	CPE	True	False	False	False	False	False	D
Q9H334	Q9BZB8	FOXP1	CPEB1	True	False	False	False	False	False	D
Q9H334	P22792	FOXP1	CPN2	True	False	False	False	False	False	D
Q9H334	Q96A23	FOXP1	CPNE4	True	False	False	False	False	False	D
Q9H334	Q9HCH3	FOXP1	CPNE5	True	False	False	False	False	False	D
Q9H334	P36551	FOXP1	CPOX	True	False	False	False	False	False	D
Q9H334	Q10570	FOXP1	CPSF1	True	False	False	False	False	False	D
Q9H334	P50416	FOXP1	CPT1A	True	False	False	False	False	False	D
Q9H334	Q66K79	FOXP1	CPZ	True	False	False	False	False	False	D
Q9H334	P29373	FOXP1	CRABP2	True	False	False	False	False	False	D
Q9H334	P78560	FOXP1	CRADD	True	False	False	False	False	False	D
Q9H334	P82279	FOXP1	CRB1	True	False	False	False	False	False	D
Q9H334	Q96SW2	FOXP1	CRBN	True	False	False	False	False	False	C
Q9H334	Q70SY1	FOXP1	CREB3L2	True	False	False	False	False	False	D
Q9H334	Q02930	FOXP1	CREB5	True	False	False	False	False	False	B
Q9H334	O60519	FOXP1	CREBL2	True	False	False	False	False	False	D
Q9H334	P52943	FOXP1	CRIP2	True	False	False	False	False	False	D
Q9H334	Q9P021	FOXP1	CRIPT	True	False	False	False	False	False	D
Q9H334	P46108	FOXP1	CRK	True	False	False	False	False	False	D
Q9H334	P46109	FOXP1	CRKL	True	False	False	False	False	False	D
Q9H334	O75462	FOXP1	CRLF1	True	False	False	False	False	False	D
Q9H334	Q9UJA2	FOXP1	CRLS1	True	False	False	False	False	False	D
Q9H334	Q86T23	FOXP1	CROCCP2	True	False	False	False	False	False	D
Q9H334	Q9NQ79	FOXP1	CRTAC1	True	False	False	False	False	False	D
Q9H334	O43186	FOXP1	CRX	True	False	False	False	False	False	D
Q9H334	Q16526	FOXP1	CRY1	True	False	False	False	False	False	D
Q9H334	Q9Y4K1	FOXP1	CRYBG1	True	False	False	False	False	False	B
Q9H334	P09919	FOXP1	CSF3	True	False	False	False	False	False	D
Q9H334	P41240	FOXP1	CSK	True	False	False	False	False	False	D
Q9H334	P48729	FOXP1	CSNK1A1	True	False	False	False	False	False	D
