source	target	source_genesymbol	target_genesymbol	is_directed	is_stimulation	is_inhibition	consensus_direction	consensus_stimulation	consensus_inhibition	sources
P04637	Q9Y3S1	TP53	WNK2	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
Q96RI1	P01138	NR1H4	NGF	True	True	False	True	True	False	CollecTRI;CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI
P01100	P09172	FOS	DBH	True	True	False	True	True	False	CollecTRI;ExTRI2_CollecTRI2;TfactS_CollecTRI2;NTNU.Curated_CollecTRI;GEREDB_CollecTRI2;NTNUcuration_CollecTRI2;CollecTRI2;GEREDB_CollecTRI;ExTRI_CollecTRI
P05412	P09172	JUN	DBH	True	True	False	True	True	False	CollecTRI;ExTRI2_CollecTRI2;DoRothEA;GEREDB_CollecTRI2;CollecTRI2;TRED_DoRothEA;GEREDB_CollecTRI;RegNetwork_DoRothEA;ExTRI_CollecTRI
P17535	P09172	JUND	DBH	True	True	False	True	True	False	CollecTRI;ExTRI2_CollecTRI2;GEREDB_CollecTRI2;CollecTRI2;GEREDB_CollecTRI;ExTRI_CollecTRI
P10275	P0C0L4	AR	C4A	True	True	False	True	True	False	CollecTRI;ExTRI2_CollecTRI2;TfactS_CollecTRI2;CollecTRI2;ExTRI_CollecTRI
Q08050	P02760	FOXM1	AMBP	True	True	False	True	True	False	CollecTRI;NTNU.Curated_CollecTRI;NTNUcuration_CollecTRI2;CollecTRI2;ExTRI_CollecTRI
P01100	P16455	FOS	MGMT	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
P05412	P16455	JUN	MGMT	True	True	False	True	True	False	CollecTRI;TRRUST_DoRothEA;ExTRI2_CollecTRI2;DoRothEA;NTNU.Curated_CollecTRI;TRRUST_CollecTRI;TRRUST_CollecTRI2;NTNUcuration_CollecTRI2;CollecTRI2;TRRUST;ExTRI_CollecTRI
Q15653	P10145	NFKBIB	CXCL8	True	True	True	True	False	True	CollecTRI;CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI
P03372	P16410	ESR1	CTLA4	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
P22415	P16410	USF1	CTLA4	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
Q15853	P16410	USF2	CTLA4	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
P51692	P01023	STAT5B	A2M	True	True	False	True	True	False	CollecTRI;ExTRI2_CollecTRI2;TfactS_CollecTRI2;CollecTRI2;ExTRI_CollecTRI
Q13285	P01023	NR5A1	A2M	True	True	False	True	True	False	CollecTRI;CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI
P42224	P14902	STAT1	IDO1	True	True	False	True	True	False	CollecTRI;PAZAR_DoRothEA;ExTRI2_CollecTRI2;DoRothEA;TfactS_CollecTRI2;NTNU.Curated_CollecTRI;DoRothEA-A_CollecTRI2;NTNUcuration_CollecTRI2;CollecTRI2;DoRothEA-A_CollecTRI;ARACNe-GTEx_DoRothEA;PAZAR;ORegAnno_DoRothEA;ExTRI_CollecTRI
Q7RTV0	P11912	PHF5A	CD79A	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
P05412	O14733	JUN	MAP2K7	True	True	False	True	True	False	CollecTRI;CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI
P67809	P10912	YBX1	GHR	True	True	True	True	True	True	CollecTRI;CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI
P08047	P20138	SP1	CD33	True	True	False	True	True	False	CollecTRI;DoRothEA;TRED_DoRothEA;RegNetwork_DoRothEA;ExTRI_CollecTRI
Q99697	P50148	PITX2	GNAQ	True	True	False	True	True	False	CollecTRI;CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI
Q7RTV0	P01854	PHF5A	IGHE	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
P23760	P61968	PAX3	LMO4	True	True	True	True	True	True	CollecTRI;CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI
Q92664	Q14524	GTF3A	SCN5A	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
Q02078	P19429	MEF2A	TNNI3	True	True	False	True	True	False	CollecTRI;TRRUST_DoRothEA;ExTRI2_CollecTRI2;DoRothEA;TRRUST_CollecTRI2;TRRUST_CollecTRI;NTNUcuration_CollecTRI2;CollecTRI2;TRRUST;ExTRI_CollecTRI
Q06413	P19429	MEF2C	TNNI3	True	True	False	True	True	False	CollecTRI;ExTRI2_CollecTRI2;NTNUcuration_CollecTRI2;CollecTRI2;ExTRI_CollecTRI
Q14814	P19429	MEF2D	TNNI3	True	True	False	True	True	False	CollecTRI;CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI
P17947	P31749	SPI1	AKT1	True	True	False	False	False	False	CollecTRI;PAZAR_DoRothEA;ExTRI2_CollecTRI2;DoRothEA;CollecTRI2;ExTRI_CollecTRI
Q92731	Q08257	ESR2	CRYZ	True	True	False	True	True	False	CollecTRI;ExTRI2_CollecTRI2;DoRothEA;CollecTRI2;TRED_DoRothEA;RegNetwork_DoRothEA;ExTRI_CollecTRI
P03372	Q86YQ2	ESR1	BPIFA4P	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
P19622	P18124	EN2	RPL7	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
Q8WYK2	P01375	JDP2	TNF	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P17275_P17535	Q13501	JUNB_JUND	SQSTM1	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
Q03052	Q16204	POU3F1	CCDC6	True	True	True	True	True	True	CollecTRI;CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI
Q03052	P22466	POU3F1	GAL	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
P16220	Q01344	CREB1	IL5RA	True	True	False	True	True	False	CollecTRI;TRRUST_DoRothEA;ExTRI2_CollecTRI2;DoRothEA;TfactS_CollecTRI2;NTNU.Curated_CollecTRI;TRRUST_CollecTRI;TRRUST_CollecTRI2;DoRothEA-A_CollecTRI2;NTNUcuration_CollecTRI2;CollecTRI2;TRED_DoRothEA;RegNetwork_DoRothEA;TRRUST;ExTRI_CollecTRI
Q03060	Q01344	CREM	IL5RA	True	True	False	True	True	False	CollecTRI;TRRUST_DoRothEA;ExTRI2_CollecTRI2;DoRothEA;TfactS_CollecTRI2;TRRUST_CollecTRI2;TRRUST_CollecTRI;CollecTRI2;TRRUST;ExTRI_CollecTRI
Q02447	P13929	SP3	ENO3	True	False	True	True	False	True	CollecTRI;ExTRI2_CollecTRI2;GEREDB_CollecTRI2;CollecTRI2;GEREDB_CollecTRI;ExTRI_CollecTRI
P05412	Q01344	JUN	IL5RA	True	True	False	True	True	False	CollecTRI;TFactS_DoRothEA;TRRUST_DoRothEA;ExTRI2_CollecTRI2;DoRothEA;TFactS_CollecTRI;TfactS_CollecTRI2;TRRUST_CollecTRI2;TRRUST_CollecTRI;DoRothEA-A_CollecTRI2;CollecTRI2;TRRD_DoRothEA;TRRUST;ExTRI_CollecTRI
P17676	P21757	CEBPB	MSR1	True	True	False	True	True	False	CollecTRI;CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI
P05412	P21757	JUN	MSR1	True	True	False	True	True	False	CollecTRI;TRRUST_DoRothEA;ExTRI2_CollecTRI2;DoRothEA;TRRUST_CollecTRI2;TRRUST_CollecTRI;NTNUcuration_CollecTRI2;CollecTRI2;TRRUST;ExTRI_CollecTRI
Q02548	P01854	PAX5	IGHE	True	True	False	True	True	False	CollecTRI;CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI
P03372	P01584	ESR1	IL1B	True	True	True	True	False	True	CollecTRI;PAZAR_DoRothEA;ExTRI2_CollecTRI2;DoRothEA;CollecTRI2;ExTRI_CollecTRI
P01100	P15538	FOS	CYP11B1	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
P05412	P15538	JUN	CYP11B1	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
P17535	P15538	JUND	CYP11B1	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
Q99814	P00338	EPAS1	LDHA	True	True	False	True	True	False	CollecTRI;PAZAR_DoRothEA;ExTRI2_CollecTRI2;DoRothEA;ReMap_DoRothEA;NTNU.Curated_CollecTRI;NTNUcuration_CollecTRI2;CollecTRI2;PAZAR;ExTRI_CollecTRI
P20393	P02647	NR1D1	APOA1	True	False	True	True	False	True	CollecTRI;ExTRI2_CollecTRI2;NTNU.Curated_CollecTRI;NTNUcuration_CollecTRI2;CollecTRI2;ExTRI_CollecTRI
Q02078	P36551	MEF2A	CPOX	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
Q16665	P04075	HIF1A	ALDOA	True	True	False	True	True	False	TFactS_DoRothEA;TFactS_CollecTRI;TfactS_CollecTRI2;DoRothEA-A_CollecTRI2;ExTRI_CollecTRI;PAZAR_DoRothEA;TRRUST_CollecTRI;SIGNOR_CollecTRI;TRED_DoRothEA;TRRUST;SIGNOR_CollecTRI2;ExTRI2_CollecTRI2;TRRUST_CollecTRI2;HTRIdb;RegNetwork_DoRothEA;CollecTRI;TRRUST_DoRothEA;DoRothEA;CollecTRI2;TFe_DoRothEA;DoRothEA-A_CollecTRI
Q06413	P01591	MEF2C	JCHAIN	True	True	False	True	True	False	CollecTRI;ReMap_DoRothEA;ExTRI2_CollecTRI2;DoRothEA;NTNUcuration_CollecTRI2;CollecTRI2;Pavlidis_CollecTRI2;Pavlidis2021_CollecTRI;ExTRI_CollecTRI
P36956	P37268	SREBF1	FDFT1	True	True	False	True	True	False	CollecTRI;TFactS_DoRothEA;JASPAR_DoRothEA;TRRUST_DoRothEA;ReMap_DoRothEA;ExTRI2_CollecTRI2;DoRothEA;TFactS_CollecTRI;TfactS_CollecTRI2;NTNU.Curated_CollecTRI;ENCODE-proximal;TRRUST_CollecTRI;TRRUST_CollecTRI2;DoRothEA-A_CollecTRI2;NTNUcuration_CollecTRI2;CollecTRI2;TRRUST;ExTRI_CollecTRI
Q06413	Q05586	MEF2C	GRIN1	True	True	False	True	True	False	CollecTRI;ExTRI2_CollecTRI2;NTNUcuration_CollecTRI2;CollecTRI2;ExTRI_CollecTRI
P19838	P12314	NFKB1	FCGR1A	True	True	False	True	True	False	CollecTRI;CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI
O43918	P10145	AIRE	CXCL8	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
Q04206	P12314	RELA	FCGR1A	True	True	False	True	True	False	CollecTRI;CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI
P15172	P49792	MYOD1	RANBP2	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
P10244	P09038	MYBL2	FGF2	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
P21675	P17735	TAF1	TAT	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
P08047	P07602	SP1	PSAP	True	True	False	True	True	False	CollecTRI;TfactS_CollecTRI2;CollecTRI2;ExTRI_CollecTRI
Q02447	P07602	SP3	PSAP	True	True	False	True	True	False	CollecTRI;ExTRI2_CollecTRI2;TfactS_CollecTRI2;CollecTRI2;ExTRI_CollecTRI
Q12800	P02489	TFCP2	CRYAA	True	True	False	True	True	False	CollecTRI;GEREDB_CollecTRI2;CollecTRI2;GEREDB_CollecTRI;ExTRI_CollecTRI
Q12800	P23141	TFCP2	CES1	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
Q15699	Q9BUZ4	ALX1	TRAF4	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
P49711	P0C0L5	CTCF	C4B_2	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
P25490	P49711	YY1	CTCF	True	True	False	True	True	False	CollecTRI;TRRUST_DoRothEA;JASPAR_DoRothEA;DoRothEA;HOCOMOCO_DoRothEA;NTNU.Curated_CollecTRI;TRRUST_CollecTRI;GEREDB_CollecTRI2;TRRUST_CollecTRI2;DoRothEA-A_CollecTRI2;NTNUcuration_CollecTRI2;CollecTRI2;GEREDB_CollecTRI;TRRUST;ARACNe-GTEx_DoRothEA;ExTRI_CollecTRI
Q07869	P01236	PPARA	PRL	True	True	False	True	True	False	CollecTRI;ExTRI2_CollecTRI2;NTNU.Curated_CollecTRI;GEREDB_CollecTRI2;NTNUcuration_CollecTRI2;CollecTRI2;GEREDB_CollecTRI;ExTRI_CollecTRI
Q05481	P60568	ZNF91	IL2	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
P05412	P40225	JUN	THPO	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
P15336	P02656	ATF2	APOC3	True	True	False	True	True	False	CollecTRI;TRRUST_DoRothEA;ExTRI2_CollecTRI2;DoRothEA;TfactS_CollecTRI2;TRRUST_CollecTRI2;TRRUST_CollecTRI;GEREDB_CollecTRI2;DoRothEA-A_CollecTRI2;CollecTRI2;TRED_DoRothEA;GEREDB_CollecTRI;RegNetwork_DoRothEA;TRRUST;ExTRI_CollecTRI
P41970	Q04844	ELK3	CHRNE	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
P41235	Q04844	HNF4A	CHRNE	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI;PAZAR_DoRothEA;DoRothEA
O43918	P25963	AIRE	NFKBIA	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P05412	Q13501	JUN	SQSTM1	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P15408_P17275	Q13501	FOSL2_JUNB	SQSTM1	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P05412_P15407	Q13501	FOSL1_JUN	SQSTM1	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P17535_P53539	Q13501	FOSB_JUND	SQSTM1	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P15408_P17535	Q13501	FOSL2_JUND	SQSTM1	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P17275_P53539	Q13501	FOSB_JUNB	SQSTM1	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P01100_P05412	Q13501	FOS_JUN	SQSTM1	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P05412_P17275	Q13501	JUN_JUNB	SQSTM1	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P15407_P17275	Q13501	FOSL1_JUNB	SQSTM1	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P15407_P17535	Q13501	FOSL1_JUND	SQSTM1	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P05412_P17535	Q13501	JUN_JUND	SQSTM1	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P01100_P17275	Q13501	FOS_JUNB	SQSTM1	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P17275	Q13501	JUNB	SQSTM1	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P01100_P17535	Q13501	FOS_JUND	SQSTM1	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P05412_P53539	Q13501	FOSB_JUN	SQSTM1	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P05412_P15408	Q13501	FOSL2_JUN	SQSTM1	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P17535	Q13501	JUND	SQSTM1	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
COMPLEX:P19838_Q04864	Q13501	NFKB1_REL	SQSTM1	True	True	False	True	True	False	CollecTRI;TRRUST_CollecTRI;ExTRI_CollecTRI
COMPLEX:P19838_Q04206	Q13501	NFKB1_RELA	SQSTM1	True	True	False	True	True	False	CollecTRI;TRRUST_CollecTRI;ExTRI_CollecTRI
COMPLEX:Q01201_Q04206	Q13501	RELA_RELB	SQSTM1	True	True	False	True	True	False	CollecTRI;TRRUST_CollecTRI;ExTRI_CollecTRI
COMPLEX:P19838_Q01201	Q13501	NFKB1_RELB	SQSTM1	True	True	False	True	True	False	CollecTRI;TRRUST_CollecTRI;ExTRI_CollecTRI
COMPLEX:Q00653_Q04864	Q13501	NFKB2_REL	SQSTM1	True	True	False	True	True	False	CollecTRI;TRRUST_CollecTRI;ExTRI_CollecTRI
COMPLEX:Q00653_Q04206	Q13501	NFKB2_RELA	SQSTM1	True	True	False	True	True	False	CollecTRI;TRRUST_CollecTRI;ExTRI_CollecTRI
COMPLEX:Q04864	Q13501	REL	SQSTM1	True	True	False	True	True	False	CollecTRI;TRRUST_CollecTRI;ExTRI_CollecTRI
COMPLEX:Q04206	Q13501	RELA	SQSTM1	True	True	False	True	True	False	CollecTRI;TRRUST_CollecTRI;ExTRI_CollecTRI
COMPLEX:Q01201	Q13501	RELB	SQSTM1	True	True	False	True	True	False	CollecTRI;TRRUST_CollecTRI;ExTRI_CollecTRI
COMPLEX:Q00653_Q01201	Q13501	NFKB2_RELB	SQSTM1	True	True	False	True	True	False	CollecTRI;TRRUST_CollecTRI;ExTRI_CollecTRI
COMPLEX:Q00653	Q13501	NFKB2	SQSTM1	True	True	False	True	True	False	CollecTRI;TRRUST_CollecTRI;ExTRI_CollecTRI
COMPLEX:P19838	Q13501	NFKB1	SQSTM1	True	True	False	True	True	False	CollecTRI;TRRUST_CollecTRI;ExTRI_CollecTRI
COMPLEX:Q04206_Q04864	Q13501	REL_RELA	SQSTM1	True	True	False	True	True	False	CollecTRI;TRRUST_CollecTRI;ExTRI_CollecTRI
COMPLEX:P19838_Q00653	Q13501	NFKB1_NFKB2	SQSTM1	True	True	False	True	True	False	CollecTRI;TRRUST_CollecTRI;ExTRI_CollecTRI
COMPLEX:Q01201_Q04864	Q13501	REL_RELB	SQSTM1	True	True	False	True	True	False	CollecTRI;TRRUST_CollecTRI;ExTRI_CollecTRI
P84022	P50548	SMAD3	ERF	True	True	False	True	True	False	CollecTRI;ExTRI2_CollecTRI2;NTNU.Curated_CollecTRI;NTNUcuration_CollecTRI2;CollecTRI2;ExTRI_CollecTRI
P19532	P50548	TFE3	ERF	True	True	False	True	True	False	CollecTRI;CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI
P05549	P00813	TFAP2A	ADA	True	True	False	True	True	False	CollecTRI;CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI
P16220	P01730	CREB1	CD4	True	True	False	True	True	False	CollecTRI;TFactS_DoRothEA;TRRUST_DoRothEA;ExTRI2_CollecTRI2;DoRothEA;TFactS_CollecTRI;TfactS_CollecTRI2;NTNU.Curated_CollecTRI;TRRUST_CollecTRI;TRRUST_CollecTRI2;DoRothEA-A_CollecTRI2;NTNUcuration_CollecTRI2;CollecTRI2;TRED_DoRothEA;TRRD_DoRothEA;RegNetwork_DoRothEA;TRRUST;ExTRI_CollecTRI
P42229	P06400	STAT5A	RB1	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
Q13351	P28370	KLF1	SMARCA1	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
P05549	P01344	TFAP2A	IGF2	True	True	False	True	True	False	CollecTRI;ExTRI2_CollecTRI2;DoRothEA;NTNU.Curated_CollecTRI;NTNUcuration_CollecTRI2;CollecTRI2;TRED_DoRothEA;RegNetwork_DoRothEA;ExTRI_CollecTRI
Q12857	P22309	NFIA	UGT1A1	True	True	False	True	True	False	CollecTRI;CollecTRI2;ExTRI2_CollecTRI2;ExTRI_CollecTRI
P42229	Q9Y6Q6	STAT5A	TNFRSF11A	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
P42229	Q92793	STAT5A	CREBBP	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
P11161	P09038	EGR2	FGF2	True	True	False	True	True	False	CollecTRI;ExTRI2_CollecTRI2;GEREDB_CollecTRI2;CollecTRI2;GEREDB_CollecTRI;ExTRI_CollecTRI
P04637	Q14191	TP53	WRN	True	False	True	True	False	True	CollecTRI;TRRUST_DoRothEA;PAZAR_DoRothEA;ExTRI2_CollecTRI2;DoRothEA;TfactS_CollecTRI2;TRRUST_CollecTRI2;TRRUST_CollecTRI;DoRothEA-A_CollecTRI2;CollecTRI2;TRED_DoRothEA;RegNetwork_DoRothEA;TRRUST;ExTRI_CollecTRI
P53567	P31327	CEBPG	CPS1	True	True	False	True	True	False	CollecTRI;ExTRI2_CollecTRI2;NTNU.Curated_CollecTRI;NTNUcuration_CollecTRI2;CollecTRI2;ExTRI_CollecTRI
Q08050	P31327	FOXM1	CPS1	True	True	False	True	True	False	CollecTRI;NTNU.Curated_CollecTRI;NTNUcuration_CollecTRI2;CollecTRI2;ExTRI_CollecTRI
Q32M78	Q08554	ZNF699	DSC1	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
P05549	P49789	TFAP2A	FHIT	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
P58304	P35869	VSX2	AHR	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
Q13351	P24855	KLF1	DNASE1	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
P28370	P24855	SMARCA1	DNASE1	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
P41134	Q02363	ID1	ID2	True	True	True	True	True	True	CollecTRI;ExTRI2_CollecTRI2;GEREDB_CollecTRI2;CollecTRI2;GEREDB_CollecTRI;ExTRI_CollecTRI
Q02363	P41134	ID2	ID1	True	True	True	False	False	False	CollecTRI;ExTRI2_CollecTRI2;GEREDB_CollecTRI2;CollecTRI2;GEREDB_CollecTRI
P14921	P01375	ETS1	TNF	True	True	False	True	True	False	TfactS_CollecTRI2;DoRothEA-A_CollecTRI2;ExTRI_CollecTRI;PAZAR_DoRothEA;TRED_DoRothEA;HTRIdb_DoRothEA;CytReg_CollecTRI;HTRIdb_CollecTRI2;ExTRI2_CollecTRI2;NTNU.Curated_CollecTRI;NTNUcuration_CollecTRI2;HTRIdb;RegNetwork_DoRothEA;CytReg_CollecTRI2;CollecTRI;DoRothEA;HTRI_CollecTRI;CollecTRI2;DoRothEA-A_CollecTRI
P14921	P0DTU4	ETS1	TRB	True	True	True	True	False	True	CollecTRI;TRRUST_DoRothEA;DoRothEA;TRED_DoRothEA;RegNetwork_DoRothEA;TRRUST;ExTRI_CollecTRI
O75478	P49848	TADA2A	TAF6	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
P14921	P0DSE2	ETS1	TRB	True	True	True	True	False	True	CollecTRI;TRRUST_DoRothEA;DoRothEA;TRED_DoRothEA;RegNetwork_DoRothEA;TRRUST;ExTRI_CollecTRI
P08047	P51580	SP1	TPMT	True	True	False	True	True	False	CollecTRI;TRRUST_DoRothEA;HTRIdb_CollecTRI2;ExTRI2_CollecTRI2;DoRothEA;NTNU.Curated_CollecTRI;HTRI_CollecTRI;TRRUST_CollecTRI;TRRUST_CollecTRI2;DoRothEA-A_CollecTRI2;NTNUcuration_CollecTRI2;CollecTRI2;HTRIdb;TRRUST;DoRothEA-A_CollecTRI;HTRIdb_DoRothEA;ExTRI_CollecTRI
P05549	P19957	TFAP2A	PI3	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
Q9Y222	P15144	DMTF1	ANPEP	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
P14921	P15144	ETS1	ANPEP	True	True	False	True	True	False	CollecTRI;TFactS_DoRothEA;TRRUST_DoRothEA;ExTRI2_CollecTRI2;DoRothEA;TFactS_CollecTRI;TfactS_CollecTRI2;NTNU.Curated_CollecTRI;TRRUST_CollecTRI;TRRUST_CollecTRI2;DoRothEA-A_CollecTRI2;NTNUcuration_CollecTRI2;CollecTRI2;TRED_DoRothEA;TRRD_DoRothEA;RegNetwork_DoRothEA;TRRUST;ExTRI_CollecTRI
P10242	Q15848	MYB	ADIPOQ	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
O75478	Q16594	TADA2A	TAF9	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
P20226	Q9Y6A4	TBP	CFAP20	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
P10242	P15144	MYB	ANPEP	True	True	False	True	True	False	CollecTRI;TRRUST_DoRothEA;JASPAR_DoRothEA;ExTRI2_CollecTRI2;DoRothEA;TRRUST_CollecTRI2;TRRUST_CollecTRI;GEREDB_CollecTRI2;DoRothEA-A_CollecTRI2;CollecTRI2;TRED_DoRothEA;GEREDB_CollecTRI;RegNetwork_DoRothEA;TRRUST;ExTRI_CollecTRI
P42226	Q07325	STAT6	CXCL9	True	True	True	True	False	True	CollecTRI;ExTRI2_CollecTRI2;NTNUcuration_CollecTRI2;CollecTRI2;ExTRI_CollecTRI
P42226	Q9Y3Z3	STAT6	SAMHD1	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
P50553	P04628	ASCL1	WNT1	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
Q10586	P01019	DBP	AGT	True	True	False	True	True	False	CollecTRI;ExTRI2_CollecTRI2;NTNU.Curated_CollecTRI;NTNUcuration_CollecTRI2;CollecTRI2;ExTRI_CollecTRI
O75478	Q9Y6A4	TADA2A	CFAP20	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
O75478	P55036	TADA2A	PSMD4	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
P20226	P55036	TBP	PSMD4	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
P20226	P49848	TBP	TAF6	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
P41235	P02771	HNF4A	AFP	True	True	False	True	True	False	CollecTRI;TRRUST_DoRothEA;PAZAR_DoRothEA;ExTRI2_CollecTRI2;DoRothEA;TfactS_CollecTRI2;TRRUST_CollecTRI2;TRRUST_CollecTRI;DoRothEA-A_CollecTRI2;SIGNOR_CollecTRI2;CollecTRI2;SIGNOR_CollecTRI;TRRUST;DoRothEA-A_CollecTRI;PAZAR;ExTRI_CollecTRI
P04198	P18754	MYCN	RCC1	True	True	False	True	True	False	CollecTRI;ExTRI2_CollecTRI2;NTNU.Curated_CollecTRI;NTNUcuration_CollecTRI2;CollecTRI2;ExTRI_CollecTRI
P01106	P18754	MYC	RCC1	True	True	False	True	True	False	TFactS_DoRothEA;TFactS_CollecTRI;TfactS_CollecTRI2;DoRothEA-A_CollecTRI2;ExTRI_CollecTRI;ReMap_DoRothEA;TRRUST_CollecTRI;TRED_DoRothEA;TRRUST;HTRIdb_DoRothEA;HTRIdb_CollecTRI2;ExTRI2_CollecTRI2;TRRUST_CollecTRI2;HTRIdb;RegNetwork_DoRothEA;CollecTRI;TRRUST_DoRothEA;DoRothEA;HTRI_CollecTRI;CollecTRI2;DoRothEA-A_CollecTRI
Q00978	P02778	IRF9	CXCL10	True	True	False	True	True	False	CollecTRI;ExTRI2_CollecTRI2;DoRothEA;NTNU.Curated_CollecTRI;NTNUcuration_CollecTRI2;CollecTRI2;ARACNe-GTEx_DoRothEA;ExTRI_CollecTRI
O95644	P01619	NFATC1	IGKV3-20	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
Q02548	P21854	PAX5	CD72	True	True	False	True	True	False	CollecTRI;ExTRI2_CollecTRI2;CollecTRI2;Pavlidis_CollecTRI2;Pavlidis2021_CollecTRI;ExTRI_CollecTRI
Q05481	Q9UM63	ZNF91	PLAGL1	True	True	False	True	True	False	CollecTRI;ExTRI_CollecTRI
